date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:29	24297/24297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2013:17:55%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=438,fit=crop/AwvvXODQbRuPooMZ/White-Black-Eye-Donation-Poster-dWxxz7kM0yikJ66Z.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=438,fit=crop/AwvvXODQbRuPooMZ/White-Black-Eye-Donation-Poster-dWxxz7kM0yikJ66Z.jpg	(from https://www.myfamilyclinics.com/childs-eye-clinic)
14:08:31	32392/32392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2013:49:51%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AwvvBkkZ08Iw2Npw.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AwvvBkkZ08Iw2Npw.jpg	(from https://www.myfamilyclinics.com/childs-eye-clinic)
14:08:32	17300/17300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2013:49:51%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=234,fit=crop/AwvvXODQbRuPooMZ/img-AwvvBkkZ08Iw2Npw.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=234,fit=crop/AwvvXODQbRuPooMZ/img-AwvvBkkZ08Iw2Npw.jpg	(from https://www.myfamilyclinics.com/childs-eye-clinic)
14:08:35	55134/55134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2014:46:58%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=960,fit=crop/AwvvXODQbRuPooMZ/Comprehensive-Eye-Check-up-YrDD5rkRgbcE2Grg.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=960,fit=crop/AwvvXODQbRuPooMZ/Comprehensive-Eye-Check-up-YrDD5rkRgbcE2Grg.jpg	(from https://www.myfamilyclinics.com/comprehensive-eye-health-checkup)
14:08:35	28822/28822	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2014:46:58%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=599,fit=crop/AwvvXODQbRuPooMZ/Comprehensive-Eye-Check-up-YrDD5rkRgbcE2Grg.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=599,fit=crop/AwvvXODQbRuPooMZ/Comprehensive-Eye-Check-up-YrDD5rkRgbcE2Grg.jpg	(from https://www.myfamilyclinics.com/comprehensive-eye-health-checkup)
14:08:36	49382/49382	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=320,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=320,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/eye-diagnostics-center)
14:08:37	22840/22840	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=200,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=200,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/eye-diagnostics-center)
14:08:38	82657/82657	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22649d979e-142e1%22	https://www.myfamilyclinics.com/photo-1436262513933-a0b06755c784?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=Mnw3MjU4M3wwfDF8cmFuZG9tfHx8fHx8fHx8MTYzNDE5NzY1Nw&ixlib=rb-1.2.1&q=80&w=1080	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/www.myfamilyclinics.com/photo-1436262513933-a0b06755c784.666473.delayed	(from https://www.myfamilyclinics.com/eye-diagnostics-center)
14:08:38	82657/82657	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22649d979e-142e1%22	https://www.myfamilyclinics.com/photo-1509114397022-ed747cca3f65?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=Mnw3MjU4M3wwfDF8cmFuZG9tfHx8fHx8fHx8MTYzNDE5NzY1Nw&ixlib=rb-1.2.1&q=80&w=1080	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/www.myfamilyclinics.com/photo-1509114397022-ed747cca3f656473	(from https://www.myfamilyclinics.com/eye-diagnostics-center)
14:08:39	82657/82657	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22649d979e-142e1%22	https://www.myfamilyclinics.com/photo-1606937493279-1961d60f1164?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=Mnw3MjU4M3wwfDF8cmFuZG9tfHx8fHx8fHx8MTYzNDE5NzY1Nw&ixlib=rb-1.2.1&q=80&w=1080	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/www.myfamilyclinics.com/photo-1606937493279-1961d60f11646473	(from https://www.myfamilyclinics.com/eye-diagnostics-center)
14:08:41	5643/5643	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Oct%202021%2013:03:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=176,fit=crop/AwvvXODQbRuPooMZ/eye-lid-diseases-mv005BgvwJcZWwJo.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=176,fit=crop/AwvvXODQbRuPooMZ/eye-lid-diseases-mv005BgvwJcZWwJo.jpg	(from https://www.myfamilyclinics.com/eye-lid-clinic)
14:08:42	10461/10461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Oct%202021%2013:03:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=365,fit=crop/AwvvXODQbRuPooMZ/eye-lid-diseases-mv005BgvwJcZWwJo.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=365,fit=crop/AwvvXODQbRuPooMZ/eye-lid-diseases-mv005BgvwJcZWwJo.jpg	(from https://www.myfamilyclinics.com/eye-lid-clinic)
14:08:42	32674/32674	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=304,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=304,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/eye-lid-clinic)
14:08:43	32097/32097	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=296,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=296,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/eye-lid-clinic)
14:08:44	9554/9554	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:27%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/eye-surgery-modified-mp88Mv04rlC84e0G.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/eye-surgery-modified-mp88Mv04rlC84e0G.png	(from https://www.myfamilyclinics.com/eye-surgical-center)
14:08:45	118802/118802	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:27%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=382,fit=crop/AwvvXODQbRuPooMZ/eye-surgery-modified-mp88Mv04rlC84e0G.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=382,fit=crop/AwvvXODQbRuPooMZ/eye-surgery-modified-mp88Mv04rlC84e0G.png	(from https://www.myfamilyclinics.com/eye-surgical-center)
14:08:45	67204/67204	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=704,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=704,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/optician)
14:08:45	58581/58581	---M--	200	added ('OK')	image/jpeg	etag:%2266f9e6cb0aeabde41e66ddf5beb2a744%22	https://cdn.zyrosite.com/cdn-builder-placeholders/instagram/workstation.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/cdn.zyrosite.com/cdn-builder-placeholders/instagram/workstation.jpg	(from https://www.myfamilyclinics.com/optician)
14:08:46	31620/31620	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2010:45:13%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=341,h=256,fit=crop/A1aNq3n6wJhb26j3/don-t-let-glaucoma-darken-your-life-AR0e78kE87UDx0e2.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=341,h=256,fit=crop/A1aNq3n6wJhb26j3/don-t-let-glaucoma-darken-your-life-AR0e78kE87UDx0e2.6f.dela	(from https://www.myfamilyclinics.com/glaucoma-clinic)
14:08:46	86313/86313	---M--	200	added ('OK')	image/jpeg	etag:%22e78200c3b263832d58455ba893df5d66%22	https://cdn.zyrosite.com/cdn-builder-placeholders/instagram/waterfall-between-rocks.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/cdn.zyrosite.com/cdn-builder-placeholders/instagram/waterfall-between-rocks.jpg	(from https://www.myfamilyclinics.com/optician)
14:08:46	384976/384976	---M--	200	added ('OK')	image/png	etag:%222640d8a11112925aedf89fe7c61bef80%22	https://cdn.zyrosite.com/cdn-builder-placeholders/instagram/trees-with-snow.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/cdn.zyrosite.com/cdn-builder-placeholders/instagram/trees-with-snow.png	(from https://www.myfamilyclinics.com/optician)
14:08:46	45659/45659	---M--	200	added ('OK')	image/jpeg	etag:%22f3a1ab9c5c86591e09c4ee4302ebf238%22	https://cdn.zyrosite.com/cdn-builder-placeholders/instagram/tree-buds.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/cdn.zyrosite.com/cdn-builder-placeholders/instagram/tree-buds.jpg	(from https://www.myfamilyclinics.com/optician)
14:08:47	81640/81640	---M--	200	added ('OK')	image/jpeg	etag:%228e9efc7578af7a8a17e34d0072ecdf00%22	https://cdn.zyrosite.com/cdn-builder-placeholders/instagram/tiger-drinking-water.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/cdn.zyrosite.com/cdn-builder-placeholders/instagram/tiger-drinking-water.jpg	(from https://www.myfamilyclinics.com/optician)
14:08:47	43745/43745	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2010:45:13%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=320,fit=crop/A1aNq3n6wJhb26j3/don-t-let-glaucoma-darken-your-life-AR0e78kE87UDx0e2.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=320,fit=crop/A1aNq3n6wJhb26j3/don-t-let-glaucoma-darken-your-life-AR0e78kE87UDx0e2.70.dela	(from https://www.myfamilyclinics.com/glaucoma-clinic)
14:08:47	31198/31198	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2013:34:40%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=311,h=179,fit=crop/A1aNq3n6wJhb26j3/vision-with-amd-kids-YanaElerRxSJMjJy.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=311,h=179,fit=crop/A1aNq3n6wJhb26j3/vision-with-amd-kids-YanaElerRxSJMjJy.png	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:47	13131/13131	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2012:59:49%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=327,h=181,fit=crop/A1aNq3n6wJhb26j3/retina-with-subretinal-structures-A0xbz6l1KkhL5BWv.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=327,h=181,fit=crop/A1aNq3n6wJhb26j3/retina-with-subretinal-structures-A0xbz6l1KkhL5BWv.77.delaye	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:48	46017/46017	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2013:34:40%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/A1aNq3n6wJhb26j3/vision-with-amd-kids-YanaElerRxSJMjJy.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/A1aNq3n6wJhb26j3/vision-with-amd-kids-YanaElerRxSJMjJy.png	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:48	19701/19701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2012:59:49%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/A1aNq3n6wJhb26j3/retina-with-subretinal-structures-A0xbz6l1KkhL5BWv.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/A1aNq3n6wJhb26j3/retina-with-subretinal-structures-A0xbz6l1KkhL5BWv.78.delaye	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:48	4357/4357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2013:37:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=162,h=152,fit=crop/A1aNq3n6wJhb26j3/retinal-diseases-AVLXZvnX7jhxV7pB.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=162,h=152,fit=crop/A1aNq3n6wJhb26j3/retinal-diseases-AVLXZvnX7jhxV7pB.jpg	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:50	15775/15775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2013:37:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/A1aNq3n6wJhb26j3/retinal-diseases-AVLXZvnX7jhxV7pB.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/A1aNq3n6wJhb26j3/retinal-diseases-AVLXZvnX7jhxV7pB.jpg	(from https://www.myfamilyclinics.com/retina-clinic)
14:08:51	37638/37638	---MCZ	200	added ('OK')	text/html	etag:W/%223e4f5c87f350fe2c960dde64b70c51d3%22	https://www.myfamilyclinics.com/contact-details	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/www.myfamilyclinics.com/contact-details.html	(from https://www.myfamilyclinics.com/squint-and-orthoptics-clinic)
14:08:52	72820/72820	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2010:51:08%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=816,h=448,fit=crop/A1aNq3n6wJhb26j3/squint-opd-mv0y4eO73ziMGEBq.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=816,h=448,fit=crop/A1aNq3n6wJhb26j3/squint-opd-mv0y4eO73ziMGEBq.png	(from https://www.myfamilyclinics.com/squint-and-orthoptics-clinic)
14:08:53	21822/21822	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2010:51:08%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=210,fit=crop/A1aNq3n6wJhb26j3/squint-opd-mv0y4eO73ziMGEBq.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=210,fit=crop/A1aNq3n6wJhb26j3/squint-opd-mv0y4eO73ziMGEBq.png	(from https://www.myfamilyclinics.com/squint-and-orthoptics-clinic)
14:08:53	73694/73694	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2014:24:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=421,fit=crop/A1aNq3n6wJhb26j3/dr-smita-kapoor-5bf6a839bd39c-modified-m7VgMj2683HJy5XR.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=421,fit=crop/A1aNq3n6wJhb26j3/dr-smita-kapoor-5bf6a839bd39c-modified-m7VgMj2683HJy5XR.81.d	(from https://www.myfamilyclinics.com/squint-and-orthoptics-clinic)
14:08:53	73694/73694	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2014:24:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=432,fit=crop/A1aNq3n6wJhb26j3/dr-smita-kapoor-5bf6a839bd39c-modified-m7VgMj2683HJy5XR.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=432,fit=crop/A1aNq3n6wJhb26j3/dr-smita-kapoor-5bf6a839bd39c-modified-m7VgMj2683HJy5XR.80.d	(from https://www.myfamilyclinics.com/squint-and-orthoptics-clinic)
14:08:55	48029/48029	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=304,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=304,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/uvea-clinic)
14:08:55	23069/23069	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=194,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=194,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/uvea-clinic)
14:08:57	5829/5829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Oct%202021%2012:26:56%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=188,fit=crop/AwvvXODQbRuPooMZ/Patient_and_tonometer-mePP5E53MJTEV9l7.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=188,fit=crop/AwvvXODQbRuPooMZ/Patient_and_tonometer-mePP5E53MJTEV9l7.jpg	(from https://www.myfamilyclinics.com/-my-eye-clinic-hindi)
14:08:58	6631/6631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Oct%202021%2012:19:13%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=120,fit=crop/AwvvXODQbRuPooMZ/OCT-VFA-mePP5EX46BUOXVEG.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=120,fit=crop/AwvvXODQbRuPooMZ/OCT-VFA-mePP5EX46BUOXVEG.jpg	(from https://www.myfamilyclinics.com/-my-eye-clinic-hindi)
14:08:59	5051/5051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Oct%202021%2012:11:04%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=184,fit=crop/AwvvXODQbRuPooMZ/strabismus-YbNNnLGNGaHDEWrJ.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=184,h=184,fit=crop/AwvvXODQbRuPooMZ/strabismus-YbNNnLGNGaHDEWrJ.jpg	(from https://www.myfamilyclinics.com/-my-eye-clinic-hindi)
14:09:01	51347/51347	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=368,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/-my-eye-clinic-hindi)
14:09:01	23985/23985	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=234,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=234,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/-my-eye-clinic-hindi)
14:09:02	20127/20127	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/OIP-modified-mv00LDobQ7hzX5xx.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/OIP-modified-mv00LDobQ7hzX5xx.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:02	22922/22922	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/doctor-with-a-stethoscope-modified-YleenvZbDpIQVEwQ.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/doctor-with-a-stethoscope-modified-YleenvZbDpIQVEwQ.89.delay	(from https://www.myfamilyclinics.com/my-physicians-clinic)
